Titulo,Ano_lancamento,Genero,Vendas_Totais,Vendas_JP,Vendas_EUA,Vendas_Europa,Outras_Vendas
Theatrhythm Final Fantasy: Curtain Call,2014.0,Misc,0.37,0.15,0.13,0.08,0.02
Theatrhythm: Final Fantasy,2012.0,Misc,0.5,0.18,0.22,0.07,0.02
Theme Hospital,1997.0,Strategy,2.49,0.03,2.33,0.12,0.01
Theme Park,1994.0,Simulation,0.72,0.24,0.24,0.19,0.04
Theme Park Roller Coaster,2000.0,Strategy,0.48,0.0,0.23,0.18,0.06
There,2002.0,Simulation,0.06,0.0,0.03,0.02,0.0
Theresia...,2008.0,Adventure,0.06,0.0,0.06,0.0,0.0
Thief (2014),2014.0,Action,2.1,0.05,0.78,0.94,0.33
Thief: Deadly Shadows,2004.0,Action,0.17,0.0,0.13,0.04,0.01
This War of Mine,2016.0,Action,0.02,0.0,0.0,0.01,0.0
Thomas & Friends: Hero of the Rails,2010.0,Misc,0.11,0.0,0.0,0.09,0.01
Thomas and Friends: Steaming around Sodor,2015.0,Action,0.02,0.0,0.0,0.02,0.0
Thomas the Tank Engine & Friends,2004.0,Adventure,0.19,0.0,0.13,0.05,0.0
Thor: God of Thunder,2011.0,Action,0.69,0.0,0.42,0.2,0.06
Thoroughbred Breeder,1993.0,Simulation,0.19,0.19,0.0,0.0,0.0
Thoroughbred Breeder II,1994.0,Simulation,0.27,0.27,0.0,0.0,0.0
Thoroughbred Breeder II Plus,1995.0,Simulation,0.04,0.04,0.0,0.0,0.0
Thousand Arms,1998.0,Role-Playing,0.12,0.0,0.06,0.04,0.01
Thrasher Presents: Skate and Destroy,1998.0,Sports,0.39,0.0,0.22,0.15,0.03
Threads of Fate,1999.0,Role-Playing,0.21,0.0,0.12,0.08,0.01
Thrillville,2006.0,Strategy,0.86,0.0,0.73,0.02,0.11
Thrillville: Off the Rails,2007.0,Strategy,1.18,0.0,0.84,0.21,0.1
Thunder Alley,2004.0,Racing,0.01,0.0,0.01,0.0,0.0
Thunder Force V: Perfect System,1998.0,Shooter,0.05,0.0,0.03,0.02,0.0
Thunder Force VI,2008.0,Shooter,0.02,0.02,0.0,0.0,0.0
Thunder Truck Rally,1997.0,Racing,0.14,0.0,0.08,0.05,0.01
ThunderStrike 2,1994.0,Simulation,0.19,0.0,0.1,0.07,0.01
Thunderbirds,2004.0,Shooter,0.02,0.0,0.02,0.01,0.0
Thunderstrike: Operation Phoenix,2001.0,Simulation,0.34,0.0,0.17,0.13,0.04
Tiger & Bunny: Hero's Day,2013.0,Action,0.02,0.02,0.0,0.0,0.0
Tiger & Bunny: On-Air Jack!,2012.0,Action,0.03,0.03,0.0,0.0,0.0
Tiger Woods 99 PGA Tour Golf,1997.0,Sports,1.53,0.0,0.85,0.58,0.1
Tiger Woods PGA Tour,2004.0,Sports,0.36,0.0,0.32,0.0,0.03
Tiger Woods PGA Tour 06,2005.0,Sports,1.99,0.0,1.63,0.16,0.17
Tiger Woods PGA Tour 07,2006.0,Sports,2.63,0.0,2.11,0.23,0.3
Tiger Woods PGA Tour 08,2007.0,Sports,3.14,0.0,2.03,0.72,0.4
Tiger Woods PGA Tour 09,2008.0,Sports,2.04,0.0,0.92,0.64,0.48
Tiger Woods PGA Tour 09 All-Play,2008.0,Sports,1.43,0.0,0.81,0.48,0.14
Tiger Woods PGA Tour 10,2009.0,Sports,3.03,0.0,1.66,0.9,0.47
Tiger Woods PGA Tour 11,2010.0,Sports,1.93,0.0,0.89,0.8,0.24
Tiger Woods PGA Tour 12: The Masters,2011.0,Sports,1.9,0.0,1.13,0.56,0.2
Tiger Woods PGA Tour 13,2012.0,Sports,1.06,0.0,0.53,0.4,0.13
Tiger Woods PGA Tour 14,2013.0,Sports,0.75,0.0,0.37,0.28,0.1
Tiger Woods PGA Tour 2000,1998.0,Sports,0.66,0.0,0.37,0.25,0.04
Tiger Woods PGA Tour 2001,2001.0,Sports,0.74,0.0,0.36,0.28,0.09
Tiger Woods PGA Tour 2002,2002.0,Sports,0.9,0.0,0.44,0.35,0.12
Tiger Woods PGA Tour 2003,2002.0,Sports,2.31,0.0,1.33,0.76,0.23
Tiger Woods PGA Tour 2004,2003.0,Sports,2.59,0.0,1.9,0.55,0.12
Tiger Woods PGA Tour 2005,2004.0,Sports,2.44,0.0,1.77,0.54,0.12
Tiger Woods PGA Tour Golf,2002.0,Sports,0.04,0.0,0.03,0.01,0.0
TigerShark,1997.0,Simulation,0.07,0.0,0.04,0.03,0.0
Tigger's Honey Hunt,2000.0,Platform,0.48,0.0,0.32,0.15,0.02
Tim Burton's The Nightmare Before Christmas: Oogie's Revenge,2004.0,Adventure,0.43,0.0,0.23,0.15,0.04
Tim Burton's The Nightmare Before Christmas: The Pumpkin King,2005.0,Platform,0.14,0.0,0.1,0.04,0.0
Time Commando,1996.0,Action,0.17,0.0,0.1,0.07,0.01
Time Crisis,1997.0,Shooter,1.68,0.33,0.38,0.87,0.1
Time Crisis 3,2003.0,Shooter,0.61,0.0,0.3,0.23,0.08
Time Crisis 4,2007.0,Shooter,0.84,0.05,0.32,0.33,0.14
Time Crisis II,2001.0,Shooter,0.53,0.0,0.26,0.2,0.07
Time Crisis: Crisis Zone,2004.0,Shooter,0.22,0.0,0.11,0.09,0.03
Time Crisis: Project Titan,2001.0,Shooter,0.05,0.0,0.03,0.02,0.0
Time Crisis: Razing Storm,2010.0,Shooter,0.55,0.07,0.18,0.21,0.08
Time Hollow,2008.0,Adventure,0.16,0.11,0.03,0.01,0.0
Time Leap,2009.0,Adventure,0.01,0.01,0.0,0.0,0.0
Time Travelers,2012.0,Adventure,0.1,0.1,0.0,0.0,0.0
Time and Eternity,2012.0,Role-Playing,0.17,0.06,0.06,0.03,0.02
TimeShift,2007.0,Shooter,0.58,0.0,0.51,0.03,0.04
TimeSplitters,2000.0,Shooter,0.43,0.0,0.21,0.17,0.06
TimeSplitters 2,2002.0,Shooter,1.78,0.0,0.97,0.69,0.11
TimeSplitters: Future Perfect,2005.0,Shooter,0.48,0.0,0.3,0.14,0.04
Timeshock! Pro Pinball,1998.0,Misc,0.03,0.0,0.02,0.01,0.0
Timmy Time,2011.0,Action,0.03,0.0,0.0,0.03,0.0
Tiny Tank,1998.0,Action,0.34,0.0,0.19,0.13,0.02
Tiny Toon Adventures: Plucky's Big Adventure,2001.0,Action,0.27,0.0,0.15,0.1,0.02
Tiny Toon Adventures: The Great Beanstalk,1998.0,Misc,0.31,0.0,0.17,0.12,0.02
Tiny Toon Adventures: Toonenstein - Dare to Scare,1998.0,Action,0.05,0.0,0.03,0.02,0.0
Tiny Toon Adventures: Wacky Stackers,2001.0,Puzzle,0.02,0.0,0.01,0.0,0.0
Titan Quest,2006.0,Role-Playing,0.06,0.0,0.01,0.04,0.01
Titanfall,2014.0,Shooter,4.86,0.06,2.92,1.48,0.4
Titanic Mystery,2010.0,Puzzle,0.1,0.0,0.07,0.02,0.01
To Heart,1999.0,Adventure,0.14,0.13,0.0,0.0,0.01
To Heart 2 DX Plus,2011.0,Adventure,0.05,0.05,0.0,0.0,0.0
To Heart 2: Dungeon Travelers,2011.0,Adventure,0.16,0.16,0.0,0.0,0.0
To Love-Ru Trouble Darkness: Battle Ecstasy,2014.0,Action,0.05,0.05,0.0,0.0,0.0
To Love-Ru Trouble: Darkness - True Princess,2015.0,Action,0.02,0.02,0.0,0.0,0.0
To LoveRu Trouble: Doki Doki! Rinkaigakkou-Hen,2008.0,Adventure,0.03,0.03,0.0,0.0,0.0
To LoveRu Trouble: Waku Waku! Rinkangakkou-Hen,2008.0,Adventure,0.03,0.03,0.0,0.0,0.0
Toaru Kagaku no Chou Denjihou,2011.0,Adventure,0.06,0.06,0.0,0.0,0.0
Toaru Majutsu no Index,2011.0,Adventure,0.1,0.1,0.0,0.0,0.0
Toaru Majutsu no Kagaku no Ensemble,2013.0,Adventure,0.03,0.03,0.0,0.0,0.0
Tobal 2,1997.0,Fighting,0.37,0.35,0.0,0.0,0.02
Tobal No.1,1996.0,Fighting,0.92,0.66,0.12,0.08,0.06
Tobidase! Kagaku-kun Chikyuu Daitanken! Nazo no Chinkai Seibutsu ni Idome!,2011.0,Misc,0.01,0.01,0.0,0.0,0.0
ToeJam & Earl III: Mission to Earth,2002.0,Action,0.11,0.0,0.09,0.02,0.0
Togainu no Chi: True Blood,2008.0,Adventure,0.03,0.03,0.0,0.0,0.0
Tohoku Daigaku Karei Igaku Kenkyuusho - Kawashima Ryuuta Kyouju Kanshuu - Mono Sugoku Nou o Kitaeru 5-Funkan no Oni Training,2012.0,Action,0.27,0.27,0.0,0.0,0.0
Toki no Kizuna: Hanayui Tsuzuri,2013.0,Adventure,0.02,0.02,0.0,0.0,0.0
Toki no Kizuna: Sekigahara Kitan,2012.0,Action,0.04,0.04,0.0,0.0,0.0
Tokimeki Mahjong Paradise: Koi no Tenpai Beat,1995.0,Misc,0.04,0.04,0.0,0.0,0.0
Tokimeki Memorial 2,1999.0,Simulation,0.39,0.36,0.0,0.0,0.03
Tokimeki Memorial 4,2009.0,Adventure,0.08,0.08,0.0,0.0,0.0
Tokimeki Memorial Girl's Side 1st Love Plus,2009.0,Adventure,0.03,0.03,0.0,0.0,0.0
Tokimeki Memorial Girl's Side 2nd Kiss,2006.0,Adventure,0.05,0.05,0.0,0.0,0.0
Tokimeki Memorial Girl's Side 3rd Story,2010.0,Adventure,0.19,0.19,0.0,0.0,0.0
Tokimeki Memorial Girl's Side Premium: 3rd Story,2012.0,Adventure,0.07,0.07,0.0,0.0,0.0
Tokimeki Memorial: Forever with You,1995.0,Simulation,0.96,0.93,0.0,0.0,0.04
Tokimeki Memorial: Girl's Side,2002.0,Adventure,0.08,0.08,0.0,0.0,0.0
Tokimeki Memorial: Girl's Side 2nd Season,2008.0,Adventure,0.11,0.11,0.0,0.0,0.0
Tokimeki Memorial: Girls Side 1st Love,2007.0,Adventure,0.05,0.05,0.0,0.0,0.0
Tokimeki Memorial: Private Collection,1996.0,Misc,0.17,0.16,0.0,0.0,0.01
Tokimeki Memorial: Taisen Pazurudama,1996.0,Puzzle,0.18,0.17,0.0,0.0,0.01
Tokimeki no Houkago,1998.0,Misc,0.06,0.06,0.0,0.0,0.0
Tokobot,2005.0,Platform,0.07,0.0,0.06,0.0,0.01
Tokumei Sentai Go-Busters,2012.0,Action,0.04,0.04,0.0,0.0,0.0
Tokushu Houdoubu,2012.0,Adventure,0.03,0.03,0.0,0.0,0.0
Tokyo Beat Down,2008.0,Action,0.08,0.0,0.07,0.0,0.01
Tokyo Friend Park II DS,2006.0,Misc,0.02,0.02,0.0,0.0,0.0
Tokyo Ghoul: Jail,2015.0,Racing,0.05,0.05,0.0,0.0,0.0
Tokyo Highway Battle,1996.0,Racing,0.33,0.21,0.06,0.04,0.02
Tokyo Jungle,2012.0,Action,0.26,0.26,0.0,0.0,0.0
Tokyo Majin Gakuen: Kenfuuchou,2008.0,Adventure,0.03,0.03,0.0,0.0,0.0
Tokyo Mew Mew,2002.0,Role-Playing,0.02,0.02,0.0,0.0,0.0
Tokyo Mono Harashi: Karasu no Mori Gakuen Kitan,2010.0,Role-Playing,0.06,0.06,0.0,0.0,0.0
Tokyo Twilight Ghost Hunters,2014.0,Role-Playing,0.18,0.04,0.09,0.01,0.03
Tokyo Xanadu,2015.0,Role-Playing,0.15,0.15,0.0,0.0,0.0
Tokyo Xanadu eX+,2016.0,Role-Playing,0.02,0.02,0.0,0.0,0.0
Tokyo Xtreme Racer,1999.0,Racing,0.17,0.17,0.0,0.0,0.0
Tokyo Xtreme Racer 3,2003.0,Racing,0.91,0.21,0.35,0.27,0.09
Tokyo Xtreme Racer Advance,2005.0,Racing,0.06,0.0,0.04,0.02,0.0
Tokyo Xtreme Racer DRIFT,2003.0,Racing,0.18,0.0,0.09,0.07,0.02
Tokyo Xtreme Racer Zero,2000.0,Racing,1.5,0.15,0.66,0.52,0.17
Tom Clancy's  Ghost Recon Advanced Warfighter (weekly JP sales),2006.0,Shooter,0.01,0.01,0.0,0.0,0.0
Tom Clancy's Classic Trilogy,2004.0,Shooter,0.1,0.0,0.07,0.02,0.0
Tom Clancy's EndWar,2008.0,Strategy,1.79,0.02,1.08,0.5,0.21
Tom Clancy's Ghost Recon,2002.0,Shooter,3.99,0.0,2.87,0.9,0.2
Tom Clancy's Ghost Recon 2,2004.0,Shooter,2.51,0.0,1.56,0.8,0.16
Tom Clancy's Ghost Recon 2: Summit Strike,2005.0,Shooter,0.39,0.0,0.29,0.08,0.01
Tom Clancy's Ghost Recon Advanced Warfighter,2006.0,Shooter,1.87,0.02,1.61,0.13,0.11
Tom Clancy's Ghost Recon Advanced Warfighter 2,2007.0,Shooter,2.59,0.04,1.56,0.63,0.35
Tom Clancy's Ghost Recon: Advanced Warfighter,2006.0,Shooter,0.06,0.0,0.03,0.02,0.01
Tom Clancy's Ghost Recon: Future Soldier,2012.0,Shooter,2.6,0.11,1.39,0.83,0.27
Tom Clancy's Ghost Recon: Island Thunder,2003.0,Shooter,0.87,0.0,0.61,0.24,0.03
Tom Clancy's Ghost Recon: Jungle Storm,2004.0,Shooter,1.16,0.0,0.57,0.44,0.15
Tom Clancy's Ghost Recon: Predator,2010.0,Shooter,0.1,0.0,0.07,0.02,0.02
Tom Clancy's Ghost Recon: Shadow Wars,2011.0,Strategy,0.34,0.0,0.22,0.09,0.03
Tom Clancy's HAWX,2009.0,Action,1.19,0.07,0.52,0.44,0.16
Tom Clancy's HAWX 2,2010.0,Action,0.94,0.04,0.52,0.28,0.1
Tom Clancy's Rainbow Six,1999.0,Shooter,2.28,0.0,1.41,0.78,0.09
Tom Clancy's Rainbow Six 3,2004.0,Shooter,2.42,0.0,1.35,0.89,0.17
Tom Clancy's Rainbow Six 3: Black Arrow,2004.0,Shooter,1.13,0.0,0.99,0.12,0.02
Tom Clancy's Rainbow Six: Critical Hour,2006.0,Shooter,0.06,0.0,0.04,0.01,0.0
Tom Clancy's Rainbow Six: Lockdown,2005.0,Shooter,0.81,0.0,0.47,0.27,0.06
Tom Clancy's Rainbow Six: Rogue Spear,2001.0,Shooter,0.34,0.0,0.21,0.12,0.02
Tom Clancy's Rainbow Six: Siege,2015.0,Shooter,3.66,0.13,1.39,1.68,0.46
Tom Clancy's Rainbow Six: Vegas,2007.0,Shooter,3.95,0.05,1.98,1.37,0.56
Tom Clancy's Rainbow Six: Vegas 2,2008.0,Shooter,3.79,0.06,2.22,1.08,0.44
Tom Clancy's Splinter Cell,2003.0,Action,6.0,0.0,3.25,2.23,0.54
Tom Clancy's Splinter Cell 3D,2011.0,Action,0.3,0.07,0.14,0.07,0.02
Tom Clancy's Splinter Cell Classic Trilogy HD,2011.0,Action,0.02,0.0,0.02,0.0,0.0
Tom Clancy's Splinter Cell Trilogy,2011.0,Action,0.12,0.0,0.0,0.1,0.03
Tom Clancy's Splinter Cell: Blacklist,2013.0,Action,2.28,0.07,1.0,0.95,0.3
Tom Clancy's Splinter Cell: Chaos Theory,2005.0,Action,2.23,0.0,1.18,0.85,0.2
Tom Clancy's Splinter Cell: Conviction,2010.0,Action,2.17,0.04,1.2,0.71,0.21
Tom Clancy's Splinter Cell: Double Agent,2006.0,Action,1.23,0.01,1.01,0.1,0.1
Tom Clancy's Splinter Cell: Essentials,2006.0,Shooter,0.2,0.0,0.17,0.01,0.02
Tom Clancy's Splinter Cell: Pandora Tomorrow,2004.0,Action,2.87,0.0,1.45,1.19,0.24
Tom Clancy's The Division,2016.0,Shooter,5.99,0.15,2.68,2.37,0.78
Tom and Jerry Tales,2006.0,Platform,0.29,0.0,0.21,0.06,0.02
Tom and Jerry in Fists of Furry,2000.0,Fighting,0.16,0.0,0.13,0.03,0.0
Tom and Jerry in House Trap,2000.0,Action,0.2,0.0,0.11,0.07,0.01
Tom and Jerry in War of the Whiskers,2002.0,Fighting,0.36,0.0,0.2,0.12,0.03
Tom and Jerry: Infurnal Escape,2003.0,Action,0.16,0.0,0.12,0.04,0.0
Tomb Raider,1996.0,Action,5.66,0.13,3.25,2.04,0.24
Tomb Raider (2013),2013.0,Action,6.8,0.15,2.33,3.28,1.04
Tomb Raider Chronicles,1999.0,Action,0.61,0.0,0.34,0.23,0.04
Tomb Raider II,1997.0,Action,7.53,0.2,3.21,3.71,0.41
Tomb Raider III: Adventures of Lara Croft,1997.0,Action,4.16,0.12,2.25,1.61,0.18
Tomb Raider: Anniversary,2007.0,Action,2.37,0.0,0.86,1.14,0.37
Tomb Raider: Legend,2006.0,Action,1.67,0.03,0.81,0.59,0.22
Tomb Raider: The Last Revelation,1998.0,Action,2.89,0.06,1.56,1.14,0.13
Tomb Raider: The Prophecy,2002.0,Action,0.14,0.0,0.1,0.04,0.0
Tomb Raider: Underworld,2008.0,Action,3.29,0.06,1.37,1.4,0.48
Tomb Raider: Underworld (Others sales),2009.0,Adventure,0.26,0.0,0.0,0.21,0.04
Tomba!,1997.0,Platform,0.26,0.0,0.15,0.1,0.02
Tomba! 2: The Evil Swine Return,1999.0,Platform,0.29,0.0,0.16,0.11,0.02
Tomodachi Life,2013.0,Simulation,5.15,1.89,0.96,2.02,0.28
Tomoyo After: It's a Wonderful Life CS Edition,2007.0,Adventure,0.05,0.05,0.0,0.0,0.0
Tongari Boushi to Mahou no Otana,2010.0,Simulation,0.44,0.44,0.0,0.0,0.0
Tongari Boushi to Oshare na Mahou Tsukai,2011.0,Action,0.24,0.24,0.0,0.0,0.0
Tonic Trouble,1999.0,Platform,0.11,0.0,0.09,0.02,0.0
Tonka Rescue Patrol,2003.0,Action,0.06,0.0,0.05,0.01,0.0
Tony Hawk's American Sk8land,2005.0,Sports,0.45,0.0,0.36,0.07,0.02
Tony Hawk's American Wasteland,2005.0,Sports,1.36,0.0,1.01,0.3,0.07
Tony Hawk's American Wasteland (Old all region sales),2005.0,Sports,1.62,0.01,0.8,0.63,0.19
Tony Hawk's American Wasteland (Weekly american sales),2005.0,Sports,1.45,0.0,1.38,0.05,0.02
Tony Hawk's Downhill Jam,2006.0,Sports,0.46,0.0,0.41,0.0,0.04
Tony Hawk's Motion,2008.0,Sports,0.21,0.0,0.19,0.0,0.02
Tony Hawk's Pro Skater,2000.0,Sports,8.46,0.03,6.0,2.16,0.28
Tony Hawk's Pro Skater 2,2001.0,Sports,6.62,0.02,4.49,1.88,0.23
Tony Hawk's Pro Skater 2x,2001.0,Sports,0.63,0.0,0.41,0.19,0.03
Tony Hawk's Pro Skater 3,2001.0,Sports,8.05,0.03,5.16,2.29,0.58
Tony Hawk's Pro Skater 4,2002.0,Sports,5.75,0.01,3.58,1.75,0.42
Tony Hawk's Pro Skater 5,2015.0,Sports,0.44,0.0,0.27,0.1,0.06
Tony Hawk's Project 8,2006.0,Sports,2.55,0.01,1.87,0.36,0.33
Tony Hawk's Proving Ground,2007.0,Sports,2.15,0.0,1.83,0.11,0.22
Tony Hawk's Underground,2003.0,Sports,6.47,0.01,4.11,1.84,0.5
Tony Hawk's Underground 2,2004.0,Sports,4.11,0.01,2.46,1.33,0.31
Tony Hawk's Underground 2 Remix,2005.0,Sports,0.82,0.0,0.46,0.21,0.15
Tony Hawk: RIDE,2009.0,Sports,2.16,0.0,1.54,0.42,0.21
Tony Hawk: Shred,2010.0,Sports,1.1,0.0,0.76,0.25,0.1
Too Human,2008.0,Role-Playing,0.79,0.03,0.38,0.3,0.08
Top Angler: Real Bass Fishing,2002.0,Sports,0.11,0.0,0.05,0.04,0.01
Top Gear Hyper-Bike,1999.0,Racing,0.06,0.0,0.05,0.01,0.0
Top Gear Overdrive,1998.0,Racing,0.29,0.0,0.23,0.06,0.0
Top Gear RPM Tuning,2005.0,Racing,0.02,0.0,0.01,0.0,0.0
Top Gear Rally,1997.0,Racing,0.49,0.0,0.38,0.09,0.0
Top Gear Rally 2,1999.0,Racing,0.11,0.0,0.09,0.02,0.0
Top Gun,2006.0,Simulation,0.11,0.0,0.1,0.0,0.01
Top Gun: Combat Zones,2001.0,Simulation,1.17,0.0,0.64,0.41,0.12
Top Gun: Fire at Will!,1996.0,Misc,0.55,0.0,0.3,0.21,0.04
Top Gun: Firestorm Advance,2002.0,Shooter,0.09,0.0,0.07,0.02,0.0
Top Gun: Hard Lock,2012.0,Action,0.09,0.0,0.03,0.05,0.01
Top Shot Arcade,2011.0,Shooter,0.14,0.0,0.13,0.0,0.01
Top Spin,2003.0,Sports,0.56,0.0,0.41,0.12,0.03
Top Spin 2,2006.0,Sports,0.22,0.0,0.2,0.01,0.01
Top Spin 3,2008.0,Action,1.86,0.0,0.43,1.16,0.27
Top Spin 4,2011.0,Sports,1.29,0.0,0.37,0.72,0.2
ToraDora Portable!,2009.0,Adventure,0.08,0.08,0.0,0.0,0.0
Torchlight,2009.0,Role-Playing,0.07,0.0,0.0,0.06,0.02
Toriko: Gourmet Battle!,2013.0,Role-Playing,0.06,0.06,0.0,0.0,0.0
Toriko: Gourmet Monsters!,2012.0,Role-Playing,0.16,0.16,0.0,0.0,0.0
Toriko: Gourmet Survival!,2011.0,Role-Playing,0.36,0.36,0.0,0.0,0.0
Toriko: Ultimate Survival,2013.0,Action,0.03,0.03,0.0,0.0,0.0
Torino 2006,2006.0,Sports,0.17,0.0,0.09,0.06,0.02
Tork: Prehistoric Punk,2005.0,Platform,0.03,0.0,0.02,0.01,0.0
Tornado,2006.0,Action,0.07,0.0,0.07,0.0,0.0
Tornado Outbreak,2009.0,Action,0.28,0.0,0.25,0.0,0.03
Torneko no Daibouken: Fushigi no Dungeon,1993.0,Role-Playing,0.78,0.78,0.0,0.0,0.0
Toro to Morimori,2009.0,Misc,0.01,0.01,0.0,0.0,0.0
Toshochu: Run for Money,2012.0,Adventure,0.62,0.62,0.0,0.0,0.0
Total Immersion Racing,2002.0,Racing,0.13,0.0,0.07,0.05,0.01
Total Overdose: A Gunslinger's Tale in Mexico,2005.0,Shooter,0.11,0.0,0.06,0.05,0.01
Total War Attila: Tyrants & Kings,2016.0,Strategy,0.01,0.0,0.0,0.01,0.0
Total War: Attila,2015.0,Strategy,0.23,0.0,0.09,0.13,0.02
Total War: Rome II,2013.0,Strategy,0.76,0.0,0.12,0.53,0.11
Total War: Shogun 2,2011.0,Strategy,0.59,0.0,0.19,0.31,0.09
Total War: Shogun 2 - Fall of the Samurai,2012.0,Strategy,0.2,0.0,0.07,0.1,0.03
Total War: WARHAMMER,2016.0,Strategy,0.1,0.0,0.0,0.1,0.01
Totaled!,2002.0,Racing,0.07,0.0,0.05,0.02,0.0
Totally Spies!,2005.0,Platform,0.03,0.0,0.02,0.01,0.0
Totally Spies! 2: Undercover,2006.0,Action,0.02,0.0,0.01,0.01,0.0
Totally Spies! Totally Party,2008.0,Misc,0.15,0.0,0.1,0.04,0.01
Tottadoo! Yoiko no Mujintou Seikatsu,2008.0,Adventure,0.19,0.19,0.0,0.0,0.0
Touch 'N' Play Collection,2010.0,Misc,0.07,0.0,0.04,0.02,0.01
Touch Detective,2006.0,Adventure,0.1,0.0,0.06,0.03,0.01
Touch Detective (JP sales),2006.0,Adventure,0.02,0.02,0.0,0.0,0.0
Touch Detective 2 1/2,2007.0,Adventure,0.11,0.01,0.09,0.0,0.01
Touch Detective 3: Does Funghi Dream of Bananas?,2014.0,Adventure,0.01,0.01,0.0,0.0,0.0
Touch Detective: Nameko Shigeru,2013.0,Adventure,0.07,0.07,0.0,0.0,0.0
Touch Mechanic,2008.0,Simulation,0.1,0.0,0.09,0.0,0.01
Touch My Katamari,2011.0,Puzzle,0.14,0.0,0.08,0.04,0.02
Touch Shot! Love Application,2012.0,Adventure,0.03,0.03,0.0,0.0,0.0
Touch the Dead,2007.0,Shooter,0.22,0.0,0.2,0.0,0.02
TouchMaster,2007.0,Puzzle,2.01,0.0,0.49,1.27,0.25
TouchMaster 2,2008.0,Puzzle,0.9,0.0,0.3,0.49,0.1
TouchMaster 3,2009.0,Puzzle,0.44,0.0,0.3,0.11,0.04
TouchMaster 3(Others sales),2009.0,Puzzle,0.26,0.0,0.0,0.24,0.02
TouchMaster: Connect,2010.0,Puzzle,0.31,0.0,0.11,0.17,0.03
Touhoku Daigaku Mirai Kagaku Gijutsu Kyoudou Kenkyuu Center Kawashima Ryuuta Kyouju Kanshu: Nou Ryoku Trainer Portable,2005.0,Misc,0.3,0.3,0.0,0.0,0.0
Touhou Genso Rondo: Bullet Ballet,2016.0,Shooter,0.02,0.0,0.01,0.0,0.0
Toukiden 2,2016.0,Action,0.21,0.21,0.0,0.0,0.0
Toukiden Kiwami,2014.0,Action,0.52,0.24,0.1,0.12,0.05
Toukiden: The Age of Demons,2013.0,Action,0.56,0.43,0.05,0.05,0.03
Tour de France 2011,2006.0,Racing,0.05,0.0,0.0,0.05,0.01
Tour de France 2014,2014.0,Sports,0.05,0.0,0.0,0.05,0.0
Tourist Trophy: The Real Riding Simulator,2006.0,Racing,0.68,0.11,0.28,0.22,0.07
Tournament Pool,2009.0,Sports,0.11,0.0,0.1,0.0,0.01
Tournament of Legends,2010.0,Fighting,0.07,0.0,0.04,0.02,0.01
Toushin Toshi,2014.0,Role-Playing,0.03,0.03,0.0,0.0,0.0
Toxic Grind,2002.0,Sports,0.02,0.0,0.02,0.0,0.0
Toy Shop,2008.0,Simulation,0.03,0.0,0.03,0.0,0.0
Toy Soldiers: War Chest,2015.0,Action,0.12,0.0,0.11,0.0,0.02
Toy Story 2: Buzz Lightyear to the Rescue!,1998.0,Platform,2.64,0.0,1.7,0.84,0.09
Toy Story 3: The Video Game,2010.0,Action,6.08,0.02,2.76,2.56,0.73
Toy Story Mania!,2009.0,Misc,1.92,0.0,1.06,0.67,0.18
Toy Story Racer,2001.0,Racing,0.15,0.0,0.08,0.06,0.01
Trace Memory,2005.0,Adventure,0.3,0.12,0.15,0.01,0.01
TrackMania DS,2008.0,Racing,0.08,0.0,0.06,0.01,0.01
TrackMania Turbo,2016.0,Action,0.39,0.0,0.05,0.28,0.05
TrackMania Turbo: Build to Race,2010.0,Racing,0.05,0.0,0.03,0.02,0.01
TrackMania: Build to Race,2010.0,Racing,0.24,0.0,0.1,0.11,0.03
Trade & Battle: Card Hero,2000.0,Strategy,0.2,0.2,0.0,0.0,0.0
Train Simulator 2016,2015.0,Simulation,0.04,0.0,0.0,0.04,0.0
TransFormers Animated: The Game,2008.0,Action,0.17,0.0,0.15,0.01,0.01
Transformer: Rise of the Dark Spark,2014.0,Action,0.69,0.02,0.31,0.26,0.1
Transformer: Rise of the Dark Spark (3DS),2014.0,Role-Playing,0.07,0.0,0.05,0.01,0.01
Transformers,2004.0,Shooter,1.29,0.0,0.63,0.49,0.16
Transformers: Autobots / Decepticons,2007.0,Action,1.24,0.0,1.12,0.03,0.09
Transformers: Beast Wars Transmetals,2000.0,Fighting,0.11,0.0,0.06,0.04,0.01
Transformers: Cybertron Adventures,2010.0,Action,0.28,0.0,0.15,0.1,0.03
Transformers: Dark of the Moon,2011.0,Action,1.05,0.0,0.5,0.43,0.14
Transformers: Dark of the Moon - Autobots/Decepticons,2011.0,Action,0.46,0.0,0.34,0.09,0.04
Transformers: Devastation,2015.0,Action,0.58,0.0,0.28,0.23,0.08
Transformers: Fall of Cybertron,2012.0,Action,0.86,0.0,0.48,0.28,0.11
Transformers: Prime,2012.0,Action,0.33,0.0,0.22,0.07,0.02
Transformers: Revenge of the Fallen (DS Versions),2009.0,Action,0.33,0.0,0.17,0.13,0.03
Transformers: Revenge of the Fallen (Wii & PS2 Version),2009.0,Action,0.45,0.0,0.27,0.14,0.04
"Transformers: Revenge of the Fallen (XBox 360, PS3, & PC Versions)",2009.0,Shooter,2.74,0.0,1.3,0.89,0.54
"Transformers: The Game (XBox 360, PS2, PS3, Wii & PC Versions)",2007.0,Action,3.37,0.01,2.21,0.76,0.4
